Date,Content,prediction
2021-11-14 05:35:01,untuk deposit aman   untuk dari idr ke usd cukup lama makan waktu saya harapkan bisa lebih cepat thanks,2
2021-11-14 01:19:25,tolong fee nya dikurangi sewaktu transfer penarikan   fee nya besar banget ,1
2021-11-13 14:28:53,baru pemula mudah aplikasi nya bagus dan amanah tks   ,2
2021-11-13 00:24:12,sampai saat ini masih bagus cm kl bisa biaya wd nya dikurangi,2
2021-11-13 00:14:58,buat develop  tolong fitur stop loss jangan cuman di coin xrp  kalau bisa di semua koin  biar trader ga kepikiran setiap open posisi  lengkapi dengan short selling juga lah kalo bisa ,1
2021-11-13 00:12:03,keren,1
2021-12-01 13:14:02,paling mantap indodax kirim busd bebas fee   jempol buat indodax  saya ada saran nih buat indodax  tolong tambahkan jaringan polygon untuk di matic  fee erc terlalu mahal,2
2021-12-01 13:19:19,bagus  namun sayangnya masih banyak kekurangannya  seperti sering error  lemot  harus selalu di refresh   untuk grafik juga tidak komplit   ,2
2021-11-28 10:19:33,respon dari cs sangat cepat dan bersahabat  verifikasi yg awalnya direject setelah saya menghubungi cs nya dan mengikuti petunjuk dan arahannya  verifikasi berjalan lancar  semoga sukses  ,1
2021-11-24 09:28:45,dikasih bintang  dulu   saran  kalau untuk pencairan mohon tidak terlalu besar potongannya  masa koin kita  biji potongannya  koin   dapat apa kita admin wkwkwkw    mohon untuk ditinjau 🙏,2
2021-11-26 07:01:50,aplikasinya sudah bagus  tp untuk tampilan nya kurang menarik  juga masih banyak bug saat transaksi  dan kalau bisa ditambah fitur fitur lainnya yang belum ada di indodax  spt stakeing  tukar antar koin  dan punya token sendiri  trimakasih,2
2021-11-29 08:56:35,semoga tetap menjadi bursa krypto terbesar dan terpercya di indonesia  selamat buat indodax karna selalu memberikan edukasi buat member baru  baik di media televisi maupun online  👍😍,2
2021-11-27 08:10:21,saya kasih bintang  karna sangat membantu dalam memperdagangkan mata uang  tapi mohon donk untuk wd dengan jumlah kecil lebih dipercepat  udh  hari nggk masuk masuk kerekening  klo uang penarikanny besar gpp lah agak lama  bisa kita harap maklumin  tolong ya min   atas nama uray diva ulhaq ,2
,saya sangat menghargai kebijakan indodax dalam mengambil keputusan coin coin yg aman dalam mulai treding cripto  jadi jagalah member indodax,2
2021-11-26 05:48:36,ketika hati penuh rasa syukur  tuhan pasti kan sediakan berkat yang tak terukur 🙏 ku angkat tangan berserah  biar tuhan yang turun tangan menolong 👐 perbaiki diri  biar tuhan kan memperbaiki segala sesuatu dalam kehidupan kita  indodax mantap 👍 terus tingkatkan yg baik dan semoga hidup kita berejeki baik dan sejahtera   amin,2
2021-11-21 12:29:56,tolong dipercepat lagi tentang pembelian terhadap suatu aset kepada pihak pengembang indodax  saya membeli suatu aset crypto disaat harga masih murah dan masih pending  setelah harga nya naik malah terbeli  tolong tambahkan fitur disaat aset nya dibeli  aset nya langsung masuk ke dompet tidak perlu di tunggu² lagi  itu saja saran saya      terimakasih banyak ☺️😊 ,2
2021-12-01 08:26:08,udah wd dari coinpayu kok ga masuk yah bitcoin nya  liat di youtube bisa orang ngirim dari coinpayu giliran dicoba kok maintenance ,1
2021-11-26 06:31:12,sejauh ini penilaian saya baik untuk indodax  mohon lebih di tingkatkan lagi untuk setiap kekurangan yg ada di platform anda  dan atas setiap keluhan member indodax untuk masukan bagi platform anda lebih baik kedepan nya  thanks indodax atas kualitas nya sejauh ini   untuk para member jika trading jangan lupa bandingkan chart nya indodax dengan chart global di trading view   salam sukses indodax,2
2021-12-01 08:05:09,mantapp sekedar masukan untuk versi web masih suka loading kalo di refresh  jadi ketika mau buy atau sell jadi lama jadi pergerakan harga nya ketinggalan semoga di patch untuk versi web nya,2
2021-11-30 13:28:13,min aplikasinya bagus kenapa indodax tidak bisa di download di xiaomi pad    ,1
2021-11-02 21:58:36,tolong kembalikan uang saya  saya deposit setor ke akun indodax saya  dan ternyata  uangnya belum juga terisi  entah dimana nyangkutnya  hal sepele gini aja gak becus kalian  terlalu lambat lagi ngerespon masalah cs nya ,0
2021-06-12 11:48:34,minta tolong dengan sangat kepada admin mohon di tambah lagi mata uang kripto  terutama raca,2
2021-11-26 00:46:49,sejauh ini indodax berjalan dengan baik wd dan deposit cepat tapi fee nya aja aga mahal hehe good job indodax 🥰,2
2021-11-15 10:19:08,salam sukses utk kita semua  konsep dan sistem indodaxnya bagus  produk aset kriptonya banyak tersedia  info saat proses beli dan jual kripto jelas  mudah  simpel dan cpt saat beli dan jual kripto  serta biaya beli dan jual kriptonya murah  tetap dijaga hal baik di atas  masukan  kalau bisa ukuran tulisan dan kolom utk beli dan jual  diperbesar sedikit lagi shg bs lbh mantap utk dilihat di hp android  terimakasih ,2
2021-11-16 02:29:05,bagus  deposit cepet masuknya kurang dari  detik udah masuk akun  wdnya juga lumayan cepet gak nyampe satu jam udahmasuk sekitar  menitan juga  heran sama yang kasih 🌟 dan komplain padahal wd paling lama kurang dari  jam pengalaman trbaru w baru kemarin wd  pokonya gw dukung terus ni app mantap  terus berinovasi untuk pengembangan selanjutnya💪💪💪👍👍👍 🌟🌟🌟🌟🌟,2
2021-11-20 02:17:09,terima kasih buat tim indodak yg sudah membantu keluhan saya     dan deposit saya yg dari tanggal  october skrng sudah masuk     smoga makin sukses     oia klw bisa biaya penarikan nya di kurangi   klw     👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍,2
2021-11-08 08:36:02,thx indodax  apk sangat mudah  ui nya simple  ringan  dan realtime  topap mudah bisa dr ovo  rekening  va dll    dari indodax saya bisa dapat banyak penghasilkan  belajar karakter koin dan market global  pertahankan indodax 🥰🥰,2
2021-11-21 13:59:53,saya pengguna baru indodax  tolong tunjukan disebelah mana saya bisa menukar crypto tanpa harus menjualnya terlebih dahulu,1
2021-11-02 01:38:34,terimakasih indodax  🙏 coin saya yang belum masuk kemarin sekarang udah masuk ke wallet saya semoga kedepan nya lebih bagus lagi  saya masih setia sama indodax jadi teman jangan ragu lagi sama indodak aman dan terpecaya  salam sukses bersama indodax 🚀🚀🚀,2
2021-11-19 06:22:29,dear developer   masih amanah dn proses cepat  wd  menit lgsg notif masuk lagsung masuk rek   hanya kecewa utk virtual account bni penarikan semntra tidak bsa digunakan   apakah harus buka rekening baru  impossible    tolong di perbaiki   mau wd ribet  🤝🙏🙏🙏,1
2021-11-18 02:34:44,teman setia untuk trading crypto  mantap dah   👍👍 saran   biaya penarikan dikurangi dong  k sekali penarikan sangat berat dan bisa jebol di dompet  😭,2
2021-10-30 03:23:41,tolong servernya di tingkatkan  khan tahu sendiri kripto bukan mainan  masa servernya kalah sama game yang gratisan yang tidak perlu keluar uang sepeserpun  terpaksa nih bintang  berharap indodax jaya selalu dan kedepannya tidak ada lagi yang di rugikan  hanya karena server down  ini demi kenyamanan semua member indodax  tolong perbaiki dan tingkatkan lagi servernya  terimakasih,2
2021-10-06 05:42:11,buat kalian yg pemula seperti saya  tolong pelajari terlebih dahulu aplikasinya paling tidak  bln utk pelajari fitur  didalam aplikasinya  krn di indodax itu ada penjualan dan pembelian secara instan order dan limit order  dan juga jgn berharap modal kecil bisa profit besar klo mau profit besar modal nya juga harus besar  buat saya app indodax sudah sangat bagus   bulan tanpa kendala  deposit widraw pembelian dan jg penjualan  dgn  bulan dipelajari akhir nya skrng saya bs menikmati profit,2
2021-11-16 07:00:53,tolong tambahkan presentase keuntungan kerugian nya agar pengguna lebih enak   dan tambahkan notifikasi ke hape harga asset yang lagi turun naik,2
2021-11-24 00:47:47,trading yang bagus  untuk menambang bitcoin                                                                             ,2
2021-10-20 07:07:12,developer  tolong perhatikan metode limit order  seringkali merugikan pada saat scalping karena rulesnya harus melewati harga yg dipasang sementara harga pasar bergerak di naik turub konsisten seperti contoh aoa,1
2021-10-27 14:31:46,itu cs yang namanya ika tolong ditraining lagi  masih bego soalnya  problem deposit saya tolong diselesaikan  kalo gk saya bakal tarik semua dana saya dari indodax ,1
2021-10-28 00:59:49,semua dalam  atap     keren banget 👍 tapi saran saya tambahkan koin yang sedang populer dalam bentuk idr     untuk fee wd yang bilang mahal    itu karna dia wd dikit    coba wd itu diangka puluhan juta sampai ratusan juta   rb itu mah anggap angin doang   ,2
2021-11-26 00:40:37,bagu aplikasi tapi tambahan kan lagi berbagai jenis cypto ya soalnya kadang kalo mau crpto di indodax masa harus ubh ke dollar saat dicari yang beli pake idr enggak ada tolong ya soal ya ribet harus ubh dulu ide jadi dollar,2
2021-10-23 01:06:06,permisi admin  dan semoga dibaca ya   min kenapa fitur untuk deposit  wd pakai pakai dompet elektronik  pake ewallet di hilangin  padahal itu mempermudah banget lo  tolong ya min  di kasih lagi ya  biar enak kita kalau wd atau depo  tolong dikasih lagi fitur dompet elektronik  ewallet  nya ,1
2021-11-09 02:22:29,tambahkan metode e wallet gojek dana dsb  lainnya gak usah pakai kode qris dong  susah kalau pakai ovo  saya cuma punya  hp  gak bisa top up,1
2021-11-10 14:19:44,tolong widgetnya diperbaiki  karena di device saya redmi     di widget harga terkini  memuat terus tidak muncul harganya  dan saya refresh terus tetap tidak bisa  bisanya widgetnya dihapus terus pasang lagi kan repot,1
2021-12-01 14:52:11,baguuuus lah butuh update untuk info atau berita begitu   pasti lebih bagus👍,2
2021-11-12 14:31:55,maaf tadi salah ketik harusnya  indodax nomer  dan kalau ada masalah dilaporkan di live chat cepat prosesnya juga penanganan masalah terselesaikan orang lain boleh mencela tapi bagi saya indodax number     sukses slalu,2
2021-11-30 14:21:42,saya tidak bisa login akun dan saya unistal saya instal lgi baru bisa   mksaih saran dan responnya,1
2021-11-24 06:04:18,tempat belajar   praktek langsung alias kkn semoga tambah maju   berkembang bersama semua member indodax,2
2021-11-20 08:13:33,semoga indodax semakin memberikan yg terbaik bagi para member😄 exchanger yang paling bisa d andalkan untuk trading koin kripto  jempol untuk indodax👍👍👍👍👍👍👍👍,2
2021-11-19 02:30:17,mantap indodax   sekalian diperbanyak fiturnya bisa staking dll biar tidak ketinggalan sama yang lain,2
2021-10-13 00:19:44,alhamdulillah aq pake indodax dri thn  sampe skrg aman aman aja  buy sel juga lancar depo widraw lancar nggak ada  menit udh masuk  saran aja klo yg mau widraw biar fee nya nggak mahal kalian jadiin kupon dlu     klo blm tau cari caranya di youtube banyak  dan  lagi yg aq suka dri indodax klo sell kita bisa sell semua sampe  tidak sprti toko sebelah yg klo sell pasti ada yg di tinggalin  semoga yg baca review aq ini makin sukses aamiin  indodax kedepan nya makin bagus lagi dan lagi,2
2021-12-01 12:48:45,tolong min  kala mau masuk ke akun  kode otp bisa dikirim lewat email,1
2021-11-26 14:22:37,aplikasi sangat bagus dan sangat mudah dipahami  sangat bagus untuk pemula  terimakasih,2
2021-11-19 17:44:48,indodax sering eror  percuma dong tiap minggu selalu maintenance klo tiap hari masih sering eror   lebih di tingkat kan lagi dong sistem nya  ,0
2021-11-28 00:24:39,insalloh mudah untuk transaksi jual beli   saya suka berdagang di sini,2
2021-10-06 02:18:12,bagaimamapun  indodax tetap yang terbaik dalam berdagang crypto  walo biaya penarikan agak mehong alias mahal  tapi punya kemidahan dalam transaksi  mudah dipahami  tapi saran  dalam aplikasi mobile  mode potret dalam bisa disertakan indikator   ma  rsi bolinger dkk   jadi pengguna bisa bertransaksi di di manapun dg handphone  ini saran loh  ,2
2021-11-13 06:11:13,pelayanan baik dan aplikasi mudah di mengerti  terus tingkatkan dalam pelayanan dengan tetap amanah   always be succeed indodax sbg platform terbaik asal indonesia ,2
2021-11-13 13:46:36,aplikasi mobile ni sering bug respon coin lama muncul market loading ga munculsignal uda bagus  kecepatan internet sudah ok tolong dong aplikasi nya jangan sering bug versi web lebih cepat daripada aplikasi nya,2
2021-11-18 13:32:03,sangat bagus tapi kalau bisa fitur fiturnya di tingkatkan lagi    kalau bisa tolong tambah fitur staking dll seperti yang sebelah    biar gak ketinggalan,2
2021-10-26 12:18:29,indodax bagus     harus tetap mempertahankan kualita kecepatan pengiriman  dan biaya emmm cukup lumayan  dan setiap pencairan dana mohon jangan dipersulit ya ,2
2021-11-16 06:29:34,login di aplikasi sukses  tetapi kenapa setiap login di browser chrome android selalu gagal  padahal e mail   password benar ,0
2021-10-07 03:39:38,sejauh ini belum ada kendala apa  untuk saya   is the best lah  tapi misalnya ada perbaikan mengenai apapun  saya rasa perlu memberitahu member terlebih dahulu lewat email kalau app website nya sedang maintenance misalnya ,2
2021-10-22 12:58:41,sejauh ini memakai indodax  tidak ada masalah yg sangat serius tetap masih nyaman memakaii indodax  semoga server indodax tdk maintance terus ketika coin pump  semoga indodax lebih sering mengadakan promo agar pemula bisa bergabung  ,2
2021-11-08 00:09:21,tolong trading nya jangan lemot lah    di perbaiki lagi    kalau gak ada perubahan bintang nya nanti saya kasih bintang  indodax trading ok  ,2
2021-10-28 07:19:38,dengan indodax trading lebih mudah d pahami  lebih ngerti karena memang pake bahasa indonesia kan aku suka banget  makasih ya indodax  sekarang aku sedang menikmati profit  ilmu dan praktek hasil nya mantul to the mars,2
2021-11-18 06:12:37,koin banyak pilihan  transaksi mudah lokal punya lagi sip dah,0
2021-10-05 14:25:35,saya puas dengan aplikasi indodax  saat top up uangnya cepat masuk  dan saat wd juga cepet masuk  ada tombol order buy dan order sell  bagi saya sangat nyaman  sampai saat ini  hampir  bulan pakai dan dangat puas,2
2021-11-30 02:50:22,deposit sangat cepat      kalau withdraw belum pernah coba he he,1
2021-10-21 12:38:34,aplikasinya bagus  tpi untuk versi ini terkadang lemot padahal sinyal bagus   mohon diperbaiki lagi  dan saran saya untuk menambah koin yg berkualitas banyak marketnya supaya pergerakan naik turunnya drastis untuk ditrading ,2
2021-10-21 07:07:49,masalah koin solve sudah diperbaiki dan normal kembali  indodax sudah cepat merespon dan memberikan pelayanan terbaik dan profesional  terima kasih indodax ,2
2021-10-16 02:02:36,secara kesuluruhan menurut saya pribadi sudah sangat bagus apalagi untuk pemula trade win kecilan scra berkala sprti saya   tp yg sangat disayangkan untuk biaya fee  penarikan lumayan mahal    terimakasih developer    🙏🙏👍🔥🔥🔥🔗 semoga dapat dilebih kembangkan dan jadi trading platform terbaik no  di negeri sendiri  indonesia   👍👍,2
2021-11-25 05:50:10,bagus dan mudah untuk dipahami tapi tolong untuk top up saldo diperbaiki lagi ini sering terjadi top up saldo sukses tapi saldo akun indodax tidak bertambah,2
2021-10-28 08:31:50,koin aoa     kenapa di indodax harganya paling murah ketimbang yang lain   permainanya gimana sebenarnya     aoaoaoaoaoaoaoaoa,1
2021-12-01 07:47:09,mantappp  cuma biayanya kalau bisa jngan mahal mahal pas di tarik ke atm atau dimoet virtual,2
2021-10-27 07:11:01,aku kasih bintang  ini  selama layanan wd dan deposit tidak bermasalah aku kasih bintang   semoga makin ditingkatkan layanan indodax karna aku trading dengan jangka waktu lama,2
2021-10-14 23:43:19,mudah di mengerti  gak terlalu rumit   hanya saran tiap buka aplikasi nya  ada iringan music instrumen dong  seperti suara saxophone   biar rilex   saar liat harga coin naik atw turun jadi sedikit tenang  gak panik 😉👌,2
2021-11-14 08:11:23,saya suka                                                                                   ya gitu deh  saya suka,1
2021-11-19 14:35:56,ini udh sejam lebih ga jln nih aplikasi nya  tindak cepat dong bos,2
2021-11-14 14:39:31,kenapa setelah di upgrade malah sering ilang setelah masukan pasword    tlg dong diperbaiki masa lg trading tiba keluar dr aplikasi    kan sangat mengganggu,0
2021-11-29 02:25:35,mantap sudah pakai dari  hanya widraw nya mahal  yang lain ada yang ,2
2021-11-25 00:10:41,mantap  aman  dan terpercaya dari tahun ke tahun ,2
2021-10-30 03:40:41,dear admin indodax sy mau bertanya   kenapa aplikasi indodax sy grafik candle nya tidak bagus  grafiknya patah patah dan tidak singkron sambungan candlenya   ,1
2021-11-14 12:56:18,terima kasih indodax apk mudah digunakan bisa beli coin langsg dg rupiah jadi lebih murah  sejauh ini tdk pernah ada kendala depo dn wd ,2
2021-10-27 14:36:31,setahu saya ada dua kelompok trading forex  yaitu yang halal dan yang haram  dan yang halal ada dua kelompok juga yaitu halal beresiko dan halal yg tidak beresiko  indodax  adalah aplikasi trading yg halal dan tidak beresiko  selama ini   halal karena tidak ada unsur spekulasi  dan tidak beresiko  selama ini  karena uang kita tidak hilang dan justru bertambah  terimakasih indodax ,0
2021-11-21 06:33:46,aku belum lama ikut ini tunggu hasil yang kuharapkan ,2
2021-06-17 02:44:20,kalau bisa coin yg ada di crypto seperri raca dsb ug msh baru lahir gru adakan juga di indodak cos kalau perempuan biar simple nabung nya kalau di indodak lbh paham,2
2021-10-14 06:42:57,saya kasih bintang    pkonya indodax terbaik  depo wd pake inchanger  jd enteng   yang mental tempe jangan main crypto   kalo cuan lu dikit jngan nyalahin aplikasi  liat dulu sberappa modal elu   modal cuma rb mh  emang situ mau dapet berapa    ngakakkk banget,2
2021-11-08 03:54:08,menurutku klo indodax yg bikin cuan buat aku   yg lain bikin dag dig dug   semangat terus indodax klo bisa bikin token donk biar bisa cuan lagi😅,2
2021-10-29 07:35:13,bagus semua  cuma karna kurang real time dalam transaksi profit atau memasang debitnya  mohon untuk segera di lebih baguskan lg biar bisa menyaingi produk sebelah,2
2021-11-20 07:21:19,terimakasih indodax sangat membantu saya dimasa pandemi   terimakasih semoga perusahaan ini terus bisa memberikan yang terbaik,2
2021-10-23 12:34:15,top banget indodax 👍 penarikan juga cepat kurang dari  menit  tolong perbaikan masalah error saat pump dan dump  tingkatkan keamanan dan kenyamanan dalam trading crypto di indodax  tingkatkan lagi fitur trading tambahan yang lainnya 👍👍👍,2
2021-10-05 11:43:15,pertama x pake ini ya bener misinfo dari teman  org yg koment di ulasan  dari cs nya jg  omygattttt  untung bener ditolong tuhan  apalg dalam aplikasi semua petunjuk amat jelassss kl msh ada yg salah    gw lgs bs setor   tarik usdt mengunakan jaringan trc krn ada  aplikasi luar membebankan   krn wajib beli token trc  aneh banget pdhal kirim usdt😮  tp sy msh blm paham cara jual beli disini  td terpaksa kirim dr binance kena biaya lagi😞 ,2
2021-11-10 07:17:30,sempat kecewa sih  tp skarang saldo udah masuk  makasih indodax  semoga lebih di perbaiki lagi sistem yh   ,0
2021-10-08 07:49:35,ini apk no  terbaik di indonesia wajib bintang   yg ada masalah itu bukan apk nya yg salah tapi jaringan kalian yg salah    aku dah  tahun belum nemu sih masalah serius deh kalau di apk lain sering malah ,2
2021-10-17 12:09:03,semoga indodax secepatnya akan mendukung jaringan polygon  sebab aku sudah muak dengan tokocrypto kalau jual aset selalu meninggalkan sisa dan tidak sesuai janjinya kalau saldo kecil bisa di tukar dengan tko nyatanya gak bisa dan selalu di tolak  di indodax aku sangat nyaman bisa jual aset   dan aku sangat terbantu dengan adanya fitur voucher dan bisa mencairkan saldo rupiah dengan voucher dengan biaya fee sangat murah ,2
2021-10-26 13:51:02,ketika transaksi pasar sedang highh angka   system nya jadi gak akurat dan lemot banget lebih lemot ketimbang       padahal momentum itu ngilang   datang nya sepersekian detik   mau stop loss   take profit   entry jadi gak jelas status nya    ,1
2021-11-21 07:22:57,mantap    tetap perjuangkan shiba inu sebagai krypto yang di akui di indonesia 💪💪💪,2
2021-11-21 12:20:54,seperti nya butuh beberapa updetan lg untuk fitur nya ,2
2021-10-18 06:29:27,apps nya udah bagus dan mudah dimengerti  namun ketika sudah set alrm notifnya kok nggak keluar   kan lebih enak jika ada notif dan kita langsung cek,2
2021-07-02 00:37:27,saya baru saja deposit beberapa hari belakangan ini melalui ovo  tapi mengapa saldo nya belum masuk ke akun indodax saya   mohon pencerahannya    terimakasih ,1
2021-11-02 03:00:59,aplikasi ini sangat bagus  dan bisa mendapatkan penghasilan tambahan  terus tingkatkan aplikasi ini agar semua member selalu nyaman menggunakan nya,2
2021-11-19 02:30:24,sangat menbantu sekali  kedepannya tolong tambahkan lagi coin seperti verus  conflux dll  terimakasih ,2
2021-11-15 13:59:33,selama ini okelah  sudah pakai  bulan di  hp yg berbeda  log in lancar  traiding lancar ,2
2021-10-04 06:20:23,semoga indodax bisa memuat informasi maupun artikel ttg koin baru dan koin yg sedang trend sehingga memudahkan para trader utk berinvestasi di koin pilihannya  sehingga pemula banyak mendapatkan informasi tsb ,2
2021-10-12 14:07:57,bagus kayaknya    soalnya saya sudah di terima daftar    sudah lama kenal indodax tapi baru sekarang di terima    makasih 👍,2
2021-10-18 15:24:42,masukkan buat indodax  aplikasi nya udh bagus  tinggal sistem tranfer antar akun aja yang belom ada  biar ga ada biaya gas fee lagi kalo mindahin aset seperti eth yang gas fee nya gede  tolong ada in tranfer aset antar akun dengan gas fee gratis ,2
2021-11-20 00:09:23,bpak bisa dibantua sya tidak dapat nomor verifikasi dari tdi  trus karna keseringan mntak nomor verifikasi jdi keterangan nya disuruh hubungi customer servicenya tolong dibantu ya pak ibuk,1
2021-10-23 00:15:34,semakin lama semakin baik perkembangan sistemnya  tapi akan lebih baik dengan adanya penanganan cepat saat market panic  terima kasih indodax,2
,good aplication,2
,mudah di gunakan   walau dikit lemot 😂😂😂,2
,kalau bisa transaksinya dipercepat  lama banget baru bisa done ,1
,good,2
,ok,1
2021-12-02 16:33:30,ok,1
2021-12-02 23:17:42,mntapp,1
2021-12-02 22:45:56,good,2
2021-12-02 22:44:47,ok,1
2021-12-02 22:42:30,bagus si  cuma biaya fee nya lumayan mahal 🙃,2
2021-12-02 21:03:30,good,2
2021-12-02 18:43:26,sangat bagus tapi jangan lupa tetap berinovasibagar semakin maju   ,2
2021-12-02 18:38:24,keren   😍👌👍👍👍,1
2021-12-02 14:02:54,mantap,2
2021-12-02 16:23:20,semoga sukses para treder dan juga indodax jaya selalu  syalom,2
2021-11-28 13:26:24,i will try  good or not   ,2
2021-12-02 16:57:57,andalan trader indonesia,2
2021-12-02 16:34:30,good,2
2021-12-02 16:27:07,indodax is the best,1
2021-12-02 16:24:40,luar biasa,1
2021-12-02 14:56:55,saya wd dari freebitcoincash dri tgl  sampe sekarang belum masuk  biasanya lancar n cepet masuknya dah  kali wd tpi ga tau yg k ko belum masuk padahal keterangan d aplikasinya dah sukses  mohon perhatianya ,1
2021-12-02 14:28:49,mantap,2
2021-12-02 14:28:13,oke banget    banyak membantu info pasar bitcoin  ,2
2021-12-02 14:27:28,puas dengan pelayananya  mantap,2
2021-12-02 13:51:43,sampai skrng sy merasa tidak ada kendala,0
2021-12-02 13:51:05,bagus     limit penarikan saldo turunkan  rb lebih joz,2
2021-12-02 13:44:17,sangat ingin belajar,2
2021-12-02 13:23:29,good luck,2
2021-12-02 13:22:57,selama ini memakai indodax  tetap lancar  list koin banyak  semoga semakin bagus dan dapat listing lebih banyak koin ,2
2021-12-02 13:22:24,tingkatkan lagi,1
2021-12-02 13:14:51,good tolong di turunin btc iya min,1
2021-12-02 12:27:20,aplikasi bagus,2
2021-12-02 12:24:10,mantap indodax simple cara pakainya  tapi sayang biaya penarikannya mahal🙃🙃🙃,2
2021-12-02 11:26:25,aplikasi ringan nggak ribet,1
2021-12-02 11:23:26,instant,1
2021-12-02 11:22:50,tolong jawab  apakah setelah pembelian coin  ada batas kadaluarsanya   terimakasih  maaf pemula🙏,1
2021-12-02 11:12:34,good app   ,2
2021-12-02 09:31:30,mudah di akses ,2
2021-12-02 09:18:29,mudah lancar,2
2021-12-02 07:38:46,good,2
2021-12-02 07:30:36,good market,2
2021-12-02 06:33:30,ok,1
2021-12-02 06:23:44,mantul,1
2021-12-02 05:15:01,good,2
2021-12-02 05:14:14,ok,1
2021-12-02 05:15:38,good,2
2021-12-02 05:11:55,byk cuan dan bs update dr chat member  mantap,2
2021-12-02 02:32:17,👍🏼,1
2021-12-02 02:31:17,rezeki amin,1
2021-12-02 02:30:01,jadi tau crypto,2
2021-12-02 02:01:07,bagus,2
2021-12-02 01:05:06,bagus  di tingkatkan lagi yah,2
2021-12-02 01:01:52,sangat membantu,2
2021-12-02 00:54:25,good job,2
2021-12-02 00:48:21,kenpa di hp saya aplikasi ini mental saat masukan pin,1
2021-12-02 00:46:22,good,2
2021-12-02 00:40:16,tabungan masa depan,2
2021-12-02 00:35:31,aplikasinya mantap,2
2021-12-02 00:32:51,good,2
2021-12-01 14:52:11,baguuuus lah butuh update untuk info atau berita begitu   pasti lebih bagus👍,2
2021-12-01 14:50:39,bagus,2
2021-12-01 14:43:36,mantul   ,1
2021-12-01 14:21:58,good job,2
2021-12-01 14:21:01,semoga tambah canggih lagi,2
2021-12-01 14:17:56,👍,1
2021-12-01 13:48:00,mantap,2
2021-12-01 13:23:55,good,2
2021-12-01 13:21:42,joss mex    tambah tamfan kalo perbanyak event² bonus,1
2021-12-01 13:20:27,oke,1
2021-12-01 13:19:19,bagus  namun sayangnya masih banyak kekurangannya  seperti sering error  lemot  harus selalu di refresh   untuk grafik juga tidak komplit   ,2
2021-12-01 13:14:02,paling mantap indodax kirim busd bebas fee   jempol buat indodax  saya ada saran nih buat indodax  tolong tambahkan jaringan polygon untuk di matic  fee erc terlalu mahal,2
2021-12-01 13:12:41,saya suka saya suka,1
2021-12-01 13:11:03,bagus,2
2021-12-01 12:48:45,tolong min  kala mau masuk ke akun  kode otp bisa dikirim lewat email,1
2021-12-01 12:32:44,👍,1
2021-12-01 12:31:21,i like it,1
2021-12-01 12:29:54,mantap 👍,2
2021-12-01 12:25:54,lumayan biaya admin mahal semoga kedepan bisa diturunkan,2
2021-12-01 08:26:08,udah wd dari coinpayu kok ga masuk yah bitcoin nya  liat di youtube bisa orang ngirim dari coinpayu giliran dicoba kok maintenance ,1
2021-12-01 08:55:55,paling mudah digunakan,2
2021-12-01 08:34:39,bagus,2
2021-12-01 08:48:11,good job,2
2021-12-01 08:47:14,mantab aplikasi nya,1
2021-12-01 08:33:26,semoga saya jadi orang sukses dengan apk ini  good hbnnxixckasydpnrdufurprdpovv,2
2021-12-01 08:23:58,mantab,1
2021-12-01 08:22:27,sangat membantu buat ke butuhan sehari saya  dan sangat lancar juga buaat penarikannnnnn  pokoknya love love lah,2
2021-12-01 06:31:18,mantap aja,2
2021-12-01 08:17:25,mantap,2
2021-12-01 08:16:03,the best  i m a billionaire,1
2021-12-01 08:13:39,matap akan tetapi sedikit kendala mungkin karna hp ku kurang suprot,2
2021-12-01 08:07:43,bagus    ,2
2021-12-01 08:05:09,mantapp sekedar masukan untuk versi web masih suka loading kalo di refresh  jadi ketika mau buy atau sell jadi lama jadi pergerakan harga nya ketinggalan semoga di patch untuk versi web nya,2
2021-12-01 07:57:50,kak  saya sulit masuk ke indodax karena no telp saya sudah gk aktif menggunakan google autentikator   mohon bantuannya,1
2021-12-01 07:47:09,mantappp  cuma biayanya kalau bisa jngan mahal mahal pas di tarik ke atm atau dimoet virtual,2
2021-12-01 07:17:38,apk terbaru mana min  ,1
2021-12-01 07:10:08,tambahin fitur convert antar coin kalo bisa kaya transfet bitcoin ke altcoin gitu misal ny dan perbanyak tambahin coin yg baru ke idr kaya shiba dll,1
2021-12-01 06:51:53,good,2
2021-12-01 06:42:15,lumayan mudah untuk withdrawnya  ,2
2021-12-01 06:37:51,good,2
2021-12-01 06:36:38,👍,1
