Date,Content
2021-11-28 12:07:56,"Mau tanya akun terkunci karena nomor hp hilang, terus lupa nomor hp masukkan nomor baru dan KTP tapi kok KTPnya gak bisa terkirim padahal koneksi lancar. Tolong dibantu.. nb. Device redmi note 8 pro. Thx"
2021-11-28 0:25:21,baik dan membantu kami
2021-11-27 7:33:30,mantap
2021-11-26 6:15:58,Kurangi pajaknya
2021-11-26 2:50:46,Aplikasi bagus
2021-11-26 1:27:44,Tambahkan fitur stop market
2021-11-26 1:00:52,mudah di mengerti
2021-11-26 0:54:06,fee ny terlalu besar buat kita pemain receh
2021-11-26 0:37:26,Oke
2021-11-26 0:11:51,Kesan yg memuaskan
2021-11-25 6:29:19,Okey
2021-11-24 23:56:02,"Ok, tahab belajar klo terbukti bagus en profit terus fullin bintanya"
2021-11-24 0:48:06,Semoga di percepat deposito dan whitdraw bosku... Kami. Untuk kerja yang pepersonal... Di pertahankan aplikasih ini... Berapa tahun kedepan bos arus di res pon... Untuk keluahan... Pelangan.. Dan cinta indodax... Arus bisa di percaya.... Butikan indodax.. Trading investasi.. Bukan main main semata... Buat lah kami banga sm kmu.. Dan sukses selalu.. Amin... Dan berkah... Gak ada tipu tipu.
2021-11-23 2:57:03,"Saya beri bintang 4 karena ada hal yang menurut pribadi saya terlalu banyak biaya2 admin. Deposit kena biaya, beli kena biaya, jual kena biaya, tarik juga kena biaya."
2021-11-23 1:05:01,Ia saya menyukai
2021-11-23 1:07:28,Mantap sih cuma itu pemotongan nya agak besar sih menurut saya Rp. 25k per penarikan kalo bisa sih di kurangi itu lebih bagus
2021-11-22 12:49:39,Klo bisa di tambah fitur ...staking dan earn seperti yang lain..
2021-11-22 1:43:36,Good
2021-11-21 12:18:34,Udah tranfer tapi blom masuk juga
2021-11-21 9:38:05,Good
2021-11-20 15:02:39,"Mohon pencerahan..dri tdi malam mau login ke INDODAX ko malah di suruh ferivikasi , tidak sprti biasanya ferivikasi apa ? Kode masuk lewat sms mo d masukin kemana ? Login lewat website ya ga bsa..gmna solusinya ?; trmksh"
2021-11-20 12:46:25,"Tolong akun bank depositnya ditambah Bni atau Bri dong,, mau deposit susah kalo ngak ada dua bank tersebut"
2021-11-20 12:10:04,CS pake pesan instan seperti whatsaap line dll.aku kasih bintang 5.
2021-11-20 10:59:02,"terlalu membebani untuk system tax nya,kalo buy/ga pending ga masalah, lah udah pending lama eh masih aja kena tax hmmm mohon ditinjau ulang untuk system tax dan buy/sellnya agar tidak mengecewakan customer"
2021-11-20 9:19:57,Ok
2021-11-20 7:30:49,Bisa mengikuti & belajar perkembangan digital
2021-11-20 7:22:26,Coba dulu.!!!@
2021-11-20 2:13:53,Ko lagi lambat banget ya 2hr ini
2021-11-20 1:01:02,Lumayan lah
2021-11-19 22:54:06,Mohon maaf sesudah update susah masuk loading... Akses jual beli ke ganggu
2021-11-19 17:46:34,Kenapa setiap setelah update jadi lemot
2021-11-19 14:55:55,4 dulu bellum di cobak kalok ngak ruwet dan bagus saya tambak bintangnya
2021-11-19 14:53:01,"Perbaiki lah BOS aplikasi nya.... setiap ada aktivitas besar,, kenapa erorr... jangan sampai pelanggan anda lari ke toko sebelah,,,, jangan biaya admin ny aja bos yg di utamaain... aplikasi nya di maintenance/perbaharui bos"
2021-11-19 14:43:13,"Msh blajar wajar minus,lama kelamaan jga paham ,trimakash sudah mengajarkan berinvestasi...salam sukses untuk pengguna indodax"
2021-11-19 14:37:43,"Kasih bintang 4 dulu,nanti tunggu sampai 1 Minggu lg,jika tanpa kendala saya tambahin bintang nya"
2021-11-19 9:12:00,Biaya penarikannya bisa dikurangin ndak?🥲 Mahal bat 25🥲 bintang 4 sek🥲
2021-11-19 8:42:35,Masih pemula semoga lancar
2021-11-18 13:29:35,Indodax semakin baik
2021-11-18 13:13:15,excellent
2021-11-18 10:54:29,Bagus 👍
2021-11-18 9:50:11,Nice
2021-11-18 1:42:04,Baru nyoba
2021-11-18 0:32:19,Lmyan puas
2021-11-06 14:21:26,Kalo bisa fee penarikan dimuarahkn lagi 10 ribu kak
2021-11-18 0:10:53,Bagus seh sayang ga bisa deposit via bni mobile lg
2021-11-18 0:03:22,baru menggunakan....semoga bermanfaat
2021-11-17 14:13:03,Ok
2021-11-17 7:22:11,Sayang biaya WD terlalu besar
2021-11-17 6:58:37,Bagus
2021-11-17 2:19:43,Oke
2021-11-17 0:05:51,Buat yang ngeluh mahal² ini exchange lokal bro likuiditasnya kecil jadi pahami
2021-11-16 13:59:25,"Apk nya bagus pengguna banyak , cuman fee nya menurut saya Besar"
2021-11-16 5:19:58,Tolong dong untuk $AOA bisa gunakn kembali jaringn ERC-20 nya saya mau pindahin k dompet/exchnge lain soal nya
2021-11-16 0:40:09,"Terkadang setiap kali mau proses jual-beli, tidak bisa langsung terproses dan akhirnya urung terjual atau dibeli. Dan Kalau bisa, untuk notifikasi alarm diberikan suara agar bisa terdengar."
2021-11-16 0:32:18,"Sementara 4 dulu - tolong untuk fee WD nya di sesuaikan pengambilan, fee 25rbu terlalu berat min, untuk pemain kecil - sinyal juga di tingkat kan lagi, sering nyangkut padahal jaringan sinyal full - tambahin coin yang lagi populer tolong di respon dan di perbaiki lagi"
2021-11-14 12:33:17,"Bagus aplikasikasinya, tp terkadang gak bisa terbuka aplikasi nya . Tlg supaya diperbaiki"
2021-11-16 0:26:39,"Aplikasinya bagus, cuman wdnya agak mahal :("
2021-11-16 0:10:00,Overall apk bagus tampilan oke dan simple yang sangat di sayangkan fee withdraw nya itu loh yang gede banget beda jauh sama apk sebelah. Coba untuk kedepanya di rencakan pengurangan potongan fee nya
2021-11-15 12:53:03,Baru di coba
2021-11-15 8:19:17,Mantap.. tp msh blm bnyak mndapatkan hasil trading Semoga semakin banyak hasil nya biar bisa buat nambahin kebutuhan masa depan
2021-11-15 6:58:53,saya berharap lebih baik dan bisa bersaing dg lainnya.
2021-11-15 3:58:48,Tolong dong coin raca di listing please
2021-11-15 2:45:53,Tolong ditambah untuk pembuka kunci dengan sidik jari. Trims
2021-11-14 13:49:30,Mantap
2021-11-14 12:57:29,wooww
2021-11-14 12:21:43,"biaya fee yg sangat mahal, pemahaman dalam bentuk idr cukup puas"
2021-11-14 12:16:44,"Kalo bukan akun kadang keluar dengan sendirinya , ini ada apa sih sama indodax ?"
,Tolong listing raca dong 😁
2021-11-14 11:05:39,Jossssssssssss
2021-11-14 8:24:40,Kapan ada koin Radio Caca
2021-11-14 7:06:22,Itu doang
2021-11-14 5:35:01,"Untuk deposit aman , untuk dari IDR ke USD cukup lama makan waktu saya harapkan bisa lebih cepat thanks"
2021-11-14 1:19:25,Tolong fee nya dikurangi sewaktu transfer/penarikan . Fee nya besar banget.
2021-11-13 14:28:53,Baru Pemula.Mudah2 Aplikasi nya Bagus dan Amanah.Tks...
2021-11-13 0:24:12,"sampai saat ini masih bagus,cm kl bisa biaya wd nya dikurangi"
2021-11-13 0:14:58,"Buat develop, tolong fitur Stop Loss jangan cuman di coin XRP, kalau bisa di semua koin, biar trader ga kepikiran setiap open posisi. Lengkapi dengan Short selling juga lah kalo bisa."
2021-11-13 0:12:03,Keren
2021-12-01 13:14:02,"Paling mantap indodax kirim BUSD bebas fee. 4 jempol buat indodax. Saya ada saran nih buat indodax, tolong tambahkan jaringan Polygon untuk di matic, fee erc20 terlalu mahal"
2021-12-01 13:19:19,"Bagus, namun sayangnya masih banyak kekurangannya, seperti sering ERROR, lemot, harus selalu di refresh & untuk grafik juga tidak komplit..."
2021-11-28 10:19:33,"Respon dari cs sangat cepat dan bersahabat. Verifikasi yg awalnya direject setelah saya menghubungi cs nya dan mengikuti petunjuk dan arahannya, verifikasi berjalan lancar. Semoga sukses.."
2021-11-24 9:28:45,"Dikasih Bintang 5 dulu,, saran, kalau untuk pencairan mohon tidak terlalu besar potongannya, masa koin kita 1 biji potongannya 20 Koin?? dapat apa kita Admin wkwkwkw... mohon untuk ditinjau 🙏"
2021-11-26 7:01:50,"Aplikasinya sudah bagus. Tp untuk tampilan nya kurang menarik. Juga masih banyak bug saat transaksi. Dan kalau bisa ditambah fitur-fitur lainnya yang belum ada di indodax. Spt stakeing, tukar antar koin, dan punya token sendiri. Trimakasih"
2021-11-29 8:56:35,Semoga tetap menjadi bursa krypto terbesar dan terpercya di Indonesia. Selamat buat indodax karna selalu memberikan edukasi buat member baru. Baik di media televisi maupun online. 👍😍
2021-11-27 8:10:21,"Saya kasih bintang 5 karna sangat membantu dalam memperdagangkan mata uang, tapi mohon donk untuk WD dengan jumlah kecil lebih dipercepat, udh 2 hari nggk masuk masuk kerekening, klo uang penarikanny besar gpp lah agak lama, bisa kita harap maklumin, tolong ya min.. atas nama Uray Diva Ulhaq,"
,"Saya sangat menghargai kebijakan indodax dalam mengambil keputusan coin coin yg aman dalam mulai treding cripto, jadi,jagalah member indodax"
2021-11-26 5:48:36,"Ketika hati penuh rasa syukur, Tuhan pasti kan sediakan berkat yang tak terukur 🙏 ku angkat tangan berserah, biar Tuhan yang turun tangan menolong 👐 Perbaiki diri, biar Tuhan kan memperbaiki segala sesuatu dalam kehidupan kita. Indodax mantap 👍 Terus tingkatkan yg baik2 dan semoga hidup kita berejeki baik dan sejahtera.. Amin"
2021-11-21 12:29:56,"Tolong dipercepat lagi tentang pembelian terhadap suatu aset kepada pihak pengembang INDODAX. Saya membeli suatu aset CRYPTO disaat harga masih murah dan masih pending, setelah harga-nya naik malah terbeli. Tolong tambahkan fitur disaat aset-nya dibeli, aset-nya langsung masuk ke dompet tidak perlu di tunggu² lagi. Itu saja saran Saya..... Terimakasih Banyak ☺️😊."
2021-12-01 8:26:08,Udah WD dari coinpayu kok ga masuk2 yah bitcoin nya. Liat di YouTube bisa orang ngirim dari coinpayu giliran dicoba kok maintenance.
2021-11-26 6:31:12,"Sejauh ini penilaian saya baik untuk indodax ,mohon lebih di tingkatkan lagi untuk setiap kekurangan yg ada di platform anda ,dan atas setiap keluhan member indodax untuk masukan bagi platform anda lebih baik kedepan nya ,Thanks indodax atas kualitas nya sejauh ini , untuk para member jika trading jangan lupa bandingkan chart nya indodax dengan chart global di Trading view , salam sukses indodax"
2021-12-01 8:05:09,"Mantapp,sekedar masukan untuk versi web masih suka loading kalo di refresh, jadi ketika mau buy atau sell jadi lama,jadi pergerakan harga nya ketinggalan.semoga di patch untuk versi web nya"
2021-11-30 13:28:13,"Min aplikasinya bagus,kenapa indodax tidak bisa di download di xiaomi pad 5???"
2021-11-02 21:58:36,"Tolong kembalikan uang saya. Saya deposit/setor ke akun indodax saya. Dan ternyata, uangnya belum juga terisi. Entah dimana nyangkutnya. Hal sepele gini aja gak becus kalian. Terlalu lambat lagi ngerespon masalah cs nya."
2021-06-12 11:48:34,"Minta tolong dengan sangat kepada admin mohon di tambah lagi mata uang kripto, terutama RACA"
2021-11-26 0:46:49,Sejauh ini indodax berjalan dengan baik WD dan deposit cepat tapi fee nya aja aga mahal hehe good job indodax 🥰
2021-11-15 10:19:08,"Salam Sukses utk kita semua. Konsep dan sistem indodaxnya bagus, produk aset kriptonya banyak tersedia. Info saat proses beli dan jual kripto jelas, mudah, simpel dan cpt saat beli dan jual kripto, serta biaya beli dan jual kriptonya murah. Tetap dijaga hal baik di atas. Masukan: kalau bisa ukuran tulisan dan kolom utk beli dan jual, diperbesar sedikit lagi shg bs lbh mantap utk dilihat di HP Android. Terimakasih."
2021-11-16 2:29:05,"Bagus, deposit cepet masuknya kurang dari 5 detik udah masuk akun, wdnya juga lumayan cepet gak nyampe satu jam udahmasuk sekitar 15 menitan juga, heran sama yang kasih 🌟1 dan komplain padahal wd paling lama kurang dari 3 jam pengalaman trbaru w baru kemarin wd, pokonya gw dukung terus ni app mantap, terus berinovasi untuk pengembangan selanjutnya💪💪💪👍👍👍 🌟🌟🌟🌟🌟"
2021-11-20 2:17:09,Terima kasih buat tim indodak yg sudah membantu keluhan saya.... dan deposit saya yg dari tanggal 21 october skrng sudah masuk.....smoga makin sukses.... oia klw bisa biaya penarikan nya di kurangi.. klw ... 👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍
2021-11-08 8:36:02,"thx indodax. APK sangat mudah, UI nya simple, ringan, dan realtime. topap mudah bisa dr ovo, rekening, VA dll... dari indodax saya bisa dapat banyak penghasilkan, belajar karakter koin dan market global. pertahankan indodax 🥰🥰"
2021-11-21 13:59:53,"Saya pengguna baru indodax, tolong tunjukan disebelah mana saya bisa menukar crypto tanpa harus menjualnya terlebih dahulu"
2021-11-02 1:38:34,"Terimakasih indodax,,🙏 Coin saya yang belum masuk kemarin sekarang udah masuk ke wallet saya SEMOGA kedepan nya lebih bagus lagi,,saya masih setia sama indodax Jadi teman2 jangan ragu lagi sama indodak Aman dan terpecaya,,SALAM SUKSES bersama INDODAX 🚀🚀🚀"
2021-11-19 6:22:29,"Dear Developer,, masih Amanah dn proses cepat, wd 5 menit lgsg Notif masuk lagsung Masuk rek,, Hanya kecewa utk Virtual Account BNI penarikan semntra tidak bsa digunakan,, apakah harus buka rekening baru? Impossible... Tolong di perbaiki,, mau Wd ribet, 🤝🙏🙏🙏"
2021-11-18 2:34:44,Teman setia untuk trading crypto. Mantap dah?! 👍👍 Saran : Biaya penarikan dikurangi dong. 25k sekali penarikan sangat berat dan bisa jebol di dompet. 😭
2021-10-30 3:23:41,"Tolong servernya di tingkatkan. Khan tahu sendiri kripto bukan mainan. Masa servernya kalah sama game yang gratisan yang tidak perlu keluar uang sepeserpun. Terpaksa nih bintang 5 berharap indodax jaya selalu dan kedepannya tidak ada lagi yang di rugikan, hanya karena server down. Ini demi kenyamanan semua member indodax. Tolong perbaiki dan tingkatkan lagi servernya. Terimakasih"
2021-10-06 5:42:11,"Buat kalian yg pemula seperti saya, tolong pelajari terlebih dahulu aplikasinya paling tidak 1 bln utk pelajari fitur"" didalam aplikasinya, Krn di indodax itu ada penjualan dan pembelian secara instan order dan limit order. Dan juga jgn berharap modal kecil bisa profit besar.klo mau profit besar modal nya juga harus besar. Buat saya app indodax sudah sangat bagus, 3 bulan tanpa kendala (deposit,widraw,pembelian dan jg penjualan) dgn 1 bulan dipelajari.akhir nya skrng saya bs menikmati profit"
2021-11-16 7:00:53,Tolong tambahkan presentase keuntungan/kerugian nya agar pengguna lebih enak!! Dan tambahkan notifikasi ke hape harga asset yang lagi turun/naik
2021-11-24 0:47:47,Trading yang bagus. Untuk menambang bitcoin!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
2021-10-20 7:07:12,"developer, tolong perhatikan metode limit order. Seringkali merugikan pada saat scalping karena rulesnya harus melewati harga yg dipasang sementara harga pasar bergerak di naik turub konsisten seperti contoh AOA"
2021-10-27 14:31:46,"Itu CS yang namanya Ika tolong ditraining lagi, masih bego soalnya. Problem deposit saya tolong diselesaikan, kalo gk saya bakal tarik semua dana saya dari Indodax."
2021-10-28 0:59:49,"Semua dalam 1 atap ,,. keren banget 👍 Tapi saran saya tambahkan koin2 yang sedang populer dalam bentuk IDR ... Untuk fee WD yang bilang mahal ,, itu karna dia WD dikit2 .. Coba WD itu diangka puluhan juta sampai ratusan juta ,.25rb itu mah anggap angin doang .."
2021-11-26 0:40:37,Bagu aplikasi tapi tambahan kan lagi berbagai jenis cypto ya soalnya kadang kalo mau crpto di indodax masa harus ubh ke dollar saat dicari yang beli pake IDR enggak ada tolong ya soal ya ribet harus ubh dulu ide jadi dollar
2021-10-23 1:06:06,"Permisi Admin, dan semoga dibaca ya.. min kenapa fitur untuk deposit/ wd pakai pakai dompet elektronik/ pake ewallet di hilangin? Padahal itu mempermudah banget lo. Tolong ya min. Di kasih lagi ya. Biar enak kita kalau wd atau depo .tolong dikasih lagi fitur dompet elektronik) ewallet. Nya."
2021-11-09 2:22:29,"Tambahkan metode e wallet(gojek,dana dsb) lainnya gak usah pakai kode qris dong. Susah kalau pakai ovo. Saya cuma punya 1 hp, gak bisa top up"
2021-11-10 14:19:44,"Tolong widgetnya diperbaiki, karena di device saya redmi 9 4/64, di widget harga terkini, memuat terus tidak muncul harganya, dan saya refresh terus tetap tidak bisa, bisanya widgetnya dihapus terus pasang lagi kan repot"
2021-12-01 14:52:11,"Baguuuus lah,butuh update untuk info atau berita begitu...pasti lebih bagus👍"
2021-11-12 14:31:55,"Maaf tadi salah ketik harusnya: indodax nomer 1 dan kalau ada masalah dilaporkan di live chat cepat prosesnya,juga penanganan masalah terselesaikan.orang lain boleh mencela tapi bagi saya INDODAX number 1....SUKSES SLALU"
2021-11-30 14:21:42,Saya tidak bisa login akun.dan saya unistal.saya instal lgi baru bisa...mksaih saran2 dan responnya
2021-11-24 6:04:18,Tempat belajar & praktek langsung alias KKN Semoga tambah maju & berkembang bersama semua member indodax
2021-11-20 8:13:33,Semoga indodax semakin memberikan yg terbaik bagi para member😄 Exchanger yang paling bisa d andalkan untuk trading koin kripto. Jempol untuk indodax👍👍👍👍👍👍👍👍
2021-11-19 2:30:17,Mantap indodax...sekalian diperbanyak fiturnya bisa staking dll biar tidak ketinggalan sama yang lain
2021-10-13 0:19:44,"Alhamdulillah aq pake indodax dri thn 2018 sampe skrg aman aman aja, buy sel juga lancar depo widraw lancar nggak ada 10 menit udh masuk, saran aja klo yg mau widraw biar fee nya nggak mahal kalian jadiin kupon dlu.. ( klo blm tau cari caranya di youtube banyak) dan 1 lagi yg aq suka dri indodax klo sell kita bisa sell semua sampe 0 tidak sprti toko sebelah yg klo sell pasti ada yg di tinggalin, semoga yg baca review aq ini makin sukses Aamiin, indodax kedepan nya makin bagus lagi dan lagi"
2021-12-01 12:48:45,"Tolong min ,kala mau masuk ke akun ,kode OTP bisa dikirim lewat email"
2021-11-26 14:22:37,Aplikasi sangat bagus dan sangat mudah dipahami. Sangat bagus untuk pemula. Terimakasih
2021-11-19 17:44:48,"Indodax sering eror,,percuma dong tiap minggu selalu maintenance klo tiap hari masih sering eror.. Lebih di tingkat kan lagi dong sistem nya.."
2021-11-28 0:24:39,insalloh mudah untuk transaksi jual beli...saya suka berdagang di sini
2021-10-06 2:18:12,"bagaimamapun..indodax tetap yang terbaik dalam berdagang crypto. walo biaya penarikan agak mehong alias mahal. tapi punya kemidahan dalam transaksi. mudah dipahami. tapi saran. dalam aplikasi mobile, mode potret dalam bisa disertakan indikator ( ma, rsi bolinger dkk ) jadi pengguna bisa bertransaksi di di manapun dg handphone. ini saran loh.."
2021-11-13 6:11:13,"Pelayanan baik dan aplikasi mudah di mengerti, terus tingkatkan dalam pelayanan dengan tetap Amanah # always be succeed indodax sbg platform terbaik asal Indonesia."
2021-11-13 13:46:36,"aplikasi mobile ni sering bug,respon coin lama muncul,market loading ga muncul2signal Uda bagus, kecepatan internet sudah ok,tolong dong aplikasi nya jangan sering bug.versi web lebih cepat daripada aplikasi nya"
2021-11-18 13:32:03,Sangat bagus tapi kalau bisa fitur fiturnya di tingkatkan lagi ...kalau bisa tolong tambah fitur staking dll seperti yang sebelah ...biar gak ketinggalan
2021-10-26 12:18:29,Indodax bagus.... Harus tetap mempertahankan kualita kecepatan pengiriman. Dan biaya emmm cukup lumayan. Dan setiap pencairan dana mohon jangan dipersulit ya.
2021-11-16 6:29:34,"Login di aplikasi sukses, tetapi kenapa setiap login di browser chrome Android selalu gagal? Padahal e-mail & Password benar."
2021-10-07 3:39:38,"Sejauh ini belum ada kendala apa"" untuk saya.. is the best lah. Tapi misalnya ada perbaikan mengenai apapun. Saya rasa perlu memberitahu member terlebih dahulu lewat email kalau app/website nya sedang maintenance misalnya."
2021-10-22 12:58:41,"Sejauh ini memakai Indodax ,tidak ada masalah yg sangat serius,tetap masih nyaman memakaii indodax ,semoga server indodax tdk maintance terus ketika coin pump .semoga indodax lebih sering mengadakan promo agar pemula bisa bergabung ."
2021-11-08 0:09:21,Tolong Trading nya jangan Lemot lah .. Di Perbaiki lagi .. Kalau Gak ada Perubahan Bintang nya nanti saya kasih bintang 1 Indodax Trading Ok .
2021-10-28 7:19:38,"Dengan indodax trading lebih mudah d pahami, lebih ngerti karena memang pake bahasa Indonesia kan aku suka banget, makasih ya indodax, sekarang aku sedang menikmati profit, ilmu dan praktek hasil nya mantul to the mars"
2021-11-18 6:12:37,"Koin banyak pilihan ,transaksi mudah,lokal punya lagi sip dah"
2021-10-05 14:25:35,"Saya puas dengan aplikasi indodax, saat top up uangnya cepat masuk, dan saat WD juga cepet masuk. Ada tombol order buy dan order sell, bagi saya sangat nyaman. Sampai saat ini, hampir 6 bulan pakai dan dangat puas"
2021-11-30 2:50:22,Deposit sangat cepat .... kalau withdraw belum pernah coba he he
2021-10-21 12:38:34,Aplikasinya bagus..tpi untuk versi ini terkadang lemot padahal sinyal bagus.. mohon diperbaiki lagi..dan saran saya untuk menambah koin yg berkualitas/banyak marketnya supaya pergerakan naik turunnya drastis untuk ditrading.
2021-10-21 7:07:49,Masalah koin solve sudah diperbaiki dan normal kembali. Indodax sudah cepat merespon dan memberikan pelayanan terbaik dan profesional. Terima kasih indodax.
2021-10-16 2:02:36,"Secara Kesuluruhan Menurut Saya Pribadi,Sudah Sangat Bagus,Apalagi Untuk Pemula Trade win kecil2an scra berkala Sprti Saya...tp yg Sangat disayangkan untuk biaya(fee)/penarikan lumayan mahal !! terimakasih developer !!!🙏🙏👍🔥🔥🔥🔗 SEMOGA DAPAT DILEBIH KEMBANGKAN DAN JADI TRADING PLATFORM TERBAIK NO.1 DI NEGERI SENDIRI ""INDONESIA""!!👍👍"
2021-11-25 5:50:10,Bagus dan mudah untuk dipahami tapi tolong untuk top up saldo diperbaiki lagi Ini sering terjadi top up saldo sukses tapi saldo akun indodax tidak bertambah
2021-10-28 8:31:50,Koin aoa. ?? Kenapa di indodax harganya PALING Murah ketimbang yang lain.. Permainanya gimana sebenarnya..?? Aoaoaoaoaoaoaoaoa
2021-12-01 7:47:09,mantappp..cuma biayanya kalau bisa jngan mahal mahal pas di tarik ke atm atau dimoet virtual
2021-10-27 7:11:01,"Aku kasih bintang 5 ini, selama layanan WD dan deposit tidak bermasalah aku kasih bintang 5, semoga makin ditingkatkan layanan INDODAX karna aku trading dengan jangka waktu lama"
2021-10-14 23:43:19,Mudah di mengerti..gak terlalu rumit...hanya saran tiap buka aplikasi nya..ada iringan music instrumen dong..seperti suara saxophone...biar rilex.. saar liat harga coin naik atw turun jadi sedikit tenang..gak panik 😉👌
2021-11-14 8:11:23,"Saya suka......,....................... ................................................... Ya gitu deh. Saya suka"
2021-11-19 14:35:56,"Ini udh sejam lebih ga jln nih aplikasi nya, tindak cepat dong bos"
2021-11-14 14:39:31,Kenapa setelah di upgrade malah sering ilang setelah masukan pasword....tlg dong diperbaiki masa lg trading tiba2 keluar dr aplikasi... Kan sangat mengganggu
2021-11-29 2:25:35,Mantap sudah pakai dari 2016.hanya widraw nya mahal 25000 yang lain ada yang 5500
2021-11-25 0:10:41,Mantap. Aman. Dan Terpercaya dari tahun ke tahun.
2021-10-30 3:40:41,Dear admin indodax sy mau bertanya ..kenapa aplikasi indodax sy grafik candle nya tidak bagus..grafiknya patah patah dan tidak singkron sambungan candlenya..?
2021-11-14 12:56:18,Terima kasih Indodax Apk mudah digunakan bisa beli coin langsg dg rupiah jadi lebih murah. Sejauh ini tdk pernah ada kendala depo dn WD.
2021-10-27 14:36:31,"Setahu saya ada dua kelompok trading forex, yaitu yang halal dan yang haram. Dan yang halal ada dua kelompok juga yaitu halal beresiko dan halal yg tidak beresiko. Indodax, adalah aplikasi trading yg halal dan tidak beresiko (selama ini). Halal karena tidak ada unsur spekulasi, dan tidak beresiko (selama ini) karena uang kita tidak hilang dan justru bertambah. Terimakasih Indodax."
2021-11-21 6:33:46,Aku belum lama ikut ini.Tunggu hasil yang kuharapkan.
2021-06-17 2:44:20,Kalau bisa coin yg ada di crypto seperri raca dsb ug msh baru2 lahir gru adakan juga di indodak cos kalau perempuan biar simple nabung nya kalau di indodak lbh paham
2021-10-14 6:42:57,"Saya kasih bintang 5,, pkonya Indodax terbaik, depo/WD pake inchanger ,jd enteng,, yang mental tempe jangan main crypto,, kalo cuan lu dikit jngan nyalahin aplikasi, liat dulu sberappa modal elu,, Modal cuma 20rb Mh, emang situ mau dapet berapa,,, ngakakkk banget"
2021-11-08 3:54:08,"Menurutku klo indodax yg bikin cuan buat aku,, yg lain bikin dag dig dug,, semangat terus indodax klo bisa bikin token donk biar bisa cuan lagi😅"
2021-10-29 7:35:13,"Bagus semua, cuma karna kurang real time dalam transaksi profit atau memasang debitnya. Mohon untuk segera di lebih baguskan lg biar bisa menyaingi produk sebelah"
2021-11-20 7:21:19,Terimakasih indodax sangat membantu saya dimasa pandemi.. terimakasih semoga perusahaan ini terus bisa memberikan yang terbaik
2021-10-23 12:34:15,"Top banget INDODAX 👍 Penarikan juga cepat kurang dari 1 menit. Tolong perbaikan masalah error saat pump dan dump, tingkatkan keamanan dan kenyamanan dalam trading crypto di INDODAX. Tingkatkan lagi fitur trading tambahan yang lainnya 👍👍👍"
2021-10-05 11:43:15,"Pertama x pake ini ya bener2 misinfo dari teman, org2 yg koment di ulasan, dari cs nya jg, omygattttt! Untung bener2 ditolong Tuhan, apalg dalam aplikasi semua petunjuk amat jelassss kl msh ada yg salah... Gw lgs bs setor & tarik usdt mengunakan jaringan trc20 krn ada 1 aplikasi luar membebankan 10$ krn wajib beli token trc20, aneh banget pdhal kirim usdt😮. Tp sy msh blm paham cara jual beli disini, td terpaksa kirim dr binance kena biaya lagi😞."
2021-11-10 7:17:30,"Sempat kecewa sih, tp skarang saldo udah masuk. Makasih INDODAX. semoga lebih di perbaiki lagi sistem yh, ,"
2021-10-08 7:49:35,Ini apk no 1 terbaik di indonesia Wajib bintang 5. Yg ada masalah itu bukan apk nya yg salah tapi jaringan kalian yg salah... Aku dah 4 tahun belum nemu sih masalah serius deh kalau di apk lain sering malah.
2021-10-17 12:09:03,"Semoga indodax secepatnya akan mendukung jaringan Polygon, sebab aku sudah muak dengan Tokocrypto kalau jual aset selalu meninggalkan sisa dan tidak sesuai janjinya kalau saldo kecil bisa di tukar dengan TKO nyatanya gak bisa dan selalu di tolak, di indodax aku sangat nyaman bisa jual aset 100% dan aku sangat terbantu dengan adanya fitur voucher dan bisa mencairkan saldo rupiah dengan voucher dengan biaya fee sangat murah."
2021-10-26 13:51:02,"Ketika transaksi pasar sedang highh angka / system'nya jadi gak akurat dan lemot banget lebih lemot ketimbang ***** padahal momentum itu NGILANG & DATANG nya sepersekian detik , MAU STOP LOSS / TAKE PROFIT / ENTRY jadi gak jelas status nya ..."
2021-11-21 7:22:57,Mantap. . Tetap perjuangkan shiba inu sebagai krypto yang di akui di Indonesia 💪💪💪
2021-11-21 12:20:54,Seperti nya butuh beberapa updetan lg untuk fitur nya.
2021-10-18 6:29:27,"Apps nya udah bagus dan mudah dimengerti, namun ketika sudah set alrm notifnya kok nggak keluar , kan lebih enak jika ada notif dan kita langsung cek"
2021-07-02 0:37:27,"Saya baru saja deposit beberapa hari belakangan ini melalui ovo, tapi mengapa saldo nya belum masuk ke akun indodax saya ? Mohon pencerahannya !! Terimakasih."
2021-11-02 3:00:59,"Aplikasi ini sangat bagus, dan bisa mendapatkan penghasilan tambahan, Terus tingkatkan aplikasi ini agar semua member selalu nyaman menggunakan nya"
2021-11-19 2:30:24,"Sangat menbantu sekali. Kedepannya tolong tambahkan lagi coin seperti verus, conflux dll. Terimakasih."
2021-11-15 13:59:33,"Selama ini okelah, sudah pakai 6 bulan di 3 hp yg berbeda, log in lancar, traiding lancar."
2021-10-04 6:20:23,Semoga indodax bisa memuat informasi maupun artikel ttg koin baru dan koin yg sedang trend sehingga memudahkan para trader utk berinvestasi di koin2 pilihannya. Sehingga pemula banyak mendapatkan informasi tsb.
